EdgeArray
560 785
971 978
964 464
154 69
86 92
506 523
421 446
143 335
928 69
100 131
126 150
27 46
996 321
123 135
524 529
432 985
762 786
124 142
642 826
377 598
647 665
402 611
166 192
395 447
911 920
43 73
120 148
999 28
378 417
961 982
761 781
526 550
808 48
597 768
206 230
881 888
459 483
35 55
233 239
438 636
973 990
957 968
626 634
98 125
290 308
163 181
118 130
420 445
200 334
57 58
494 495
557 560
962 449
791 799
684 625
482 486
817 601
154 161
923 952
379 391
79 244
56 57
665 693
711 121
29 40
748 270
160 211
314 327
200 173
564 134
734 963
73 75
5 7
623 349
606 843
51 126
752 761
502 478
173 194
407 452
983 233
191 204
659 704
963 517
104 824
451 509
754 776
471 253
22 99
20 61
767 618
213 226
130 638
731 733
815 40
846 985
511 542
932 268
715 365
723 780
445 449
465 417
52 247
959 962
605 628
864 874
588 514
530 558
896 103
971 981
949 969
537 546
523 347
735 985
930 92
892 861
600 460
313 318
161 219
519 538
258 880
982 12
708 721
881 912
874 902
870 880
872 548
806 836
112 340
978 86
226 228
134 154
392 399
951 969
373 81
458 506
144 69
452 696
451 468
80 419
765 13
71 112
852 934
105 190
570 583
6 17
100 129
835 839
201 225
429 688
205 220
60 90
185 201
89 308
609 618
462 465
760 787
654 676
710 891
520 523
379 408
365 366
565 677
847 848
672 279
987 55
230 247
631 192
515 720
443 447
383 421
841 48
483 328
39 59
382 973
132 140
897 904
14 242
104 115
348 564
685 875
316 506
70 76
966 982
286 300
596 337
234 261
891 922
667 239
925 944
657 681
706 492
959 5
558 763
572 996
603 634
496 512
916 936
641 692
718 743
830 985
534 732
165 167
620 623
7 13
187 247
720 71
142 168
569 858
115 141
230 895
941 170
70 93
866 878
343 368
690 720
815 828
26 46
751 278
679 709
702 881
574 649
908 915
114 116
196 212
252 332
391 606
455 472
177 204
897 200
155 242
523 543
117 144
882 902
891 689
525 543
759 786
634 867
503 528
99 102
143 230
31 46
248 264
969 246
922 945
938 97
432 77
131 137
173 416
608 853
413 422
940 971
480 485
185 217
757 955
898 915
685 461
80 101
435 140
832 902
113 264
428 717
186 967
791 434
185 465
441 621
449 461
638 669
859 977
96 419
778 485
200 557
916 946
22 42
562 703
877 897
143 580
669 681
214 762
399 424
198 218
680 709
159 177
810 171
807 808
10 548
255 741
222 251
486 507
449 474
895 910
513 708
239 255
437 665
692 795
656 661
654 745
6 20
218 919
762 777
273 465
877 54
339 588
735 891
391 643
121 125
500 628
844 853
335 622
944 67
179 241
589 609
792 944
141 517
180 204
809 268
463 583
281 255
566 751
235 263
14 102
642 787
515 539
49 61
43 733
514 610
66 299
63 79
730 743
257 941
770 799
416 484
402 929
464 478
976 116
912 938
487 969
344 359
506 678
667 858
955 188
669 683
403 534
601 626
75 105
557 422
210 446
603 611
530 540
995 15
341 466
398 418
719 741
835 799
559 564
70 423
251 263
377 396
664 673
317 514
687 787
593 608
312 473
844 862
587 748
76 641
453 476
555 564
553 331
3 13
659 532
369 384
968 990
589 616
880 897
512 620
313 315
171 178
125 711
927 217
279 284
106 282
77 78
284 474
497 519
867 366
779 786
971 212
993 92
310 107
630 550
415 200
150 152
383 402
501 524
527 558
757 765
57 66
686 709
746 774
165 191
868 887
189 207
912 923
671 925
592 607
948 962
288 401
55 65
131 146
650 655
168 193
960 973
866 868
565 576
649 857
790 397
679 706
768 771
914 345
138 155
846 851
94 249
854 878
421 433
883 531
357 383
340 364
433 458
271 294
407 421
843 858
975 993
507 840
914 938
789 2
978 44
352 412
221 249
557 682
198 213
766 776
367 373
278 294
372 387
857 38
256 274
822 833
14 117
997 27
140 165
301 307
360 541
145 762
102 225
313 319
955 973
456 607
869 47
353 436
878 903
286 308
775 742
161 774
609 653
639 957
699 704
608 659
327 340
33 59
726 756
153 704
224 457
42 219
932 950
392 393
632 829
29 482
922 132
987 13
172 202
393 215
858 868
951 973
842 873
548 552
884 946
85 568
371 467
57 87
515 103
216 228
18 29
785 810
484 624
777 784
554 590
807 686
170 265
549 550
468 536
501 514
148 231
939 960
657 856
382 399
435 29
570 823
261 282
32 143
21 566
798 4
323 519
331 338
661 669
886 910
109 129
983 992
521 552
703 720
677 819
738 753
751 779
841 846
877 886
312 323
854 917
201 231
250 264
11 432
470 636
173 225
702 589
381 604
330 333
114 135
119 366
210 994
954 878
191 212
471 475
919 346
459 486
727 743
239 259
138 144
662 669
583 679
466 475
360 839
746 165
485 407
330 354
544 548
565 590
283 674
581 607
535 514
432 454
665 580
390 421
456 239
917 922
718 741
372 385
812 820
694 700
72 94
621 839
469 482
161 342
212 792
894 926
769 383
389 682
964 141
353 535
885 56
533 542
750 763
708 731
949 958
142 165
517 172
864 881
241 255
193 211
513 539
613 714
974 999
156 285
884 463
994 167
815 4
643 745
51 439
568 587
730 891
519 767
108 207
831 845
952 57
577 600
245 349
488 367
545 737
474 552
832 852
200 355
222 398
88 232
922 931
147 164
989 995
723 719
848 864
637 205
471 641
349 971
651 322
203 27
654 342
179 302
932 41
987 339
596 848
111 112
550 581
35 923
868 144
201 317
178 203
314 608
391 392
82 702
58 81
696 875
788 193
632 643
716 758
400 406
829 0
6 818
550 740
389 895
45 493
271 289
259 273
652 933
147 940
552 713
862 863
677 429
342 459
817 374
531 604
995 5
25 35
827 3
782 792
844 871
579 605
509 518
83 112
594 624
343 449
956 981
351 369
743 753
969 976
176 197
707 725
913 940
724 554
450 697
993 0
413 440
91 119
547 122
237 391
320 386
8 12
0 246
117 583
630 659
617 637
99 700
647 419
323 340
306 456
198 203
772 8
416 437
507 696
661 243
97 110
496 524
64 81
203 210
467 477
486 821
657 661
671 692
346 583
699 707
84 541
969 995
647 675
905 930
602 612
87 95
383 175
936 964
736 761
707 923
188 247
741 806
736 761
368 387
984 148
803 2
55 58
447 455
222 728
670 699
62 243
840 844
150 221
574 626
162 189
568 577
768 791
446 476
670 684
300 324
27 36
851 577
920 934
342 24
586 174
111 342
341 355
739 745
827 831
64 99
814 838
225 233
269 284
339 807
959 971
536 320
66 319
86 133
691 708
786 662
150 171
285 302
547 770
12 42
276 306
755 768
695 723
699 710
361 492
741 756
794 802
809 819
110 138
8 38
811 957
369 372
962 971
332 635
625 628
811 824
770 805
475 496
816 144
301 360
893 922
161 262
344 467
925 24
397 838
981 995
749 962
243 399
210 734
684 803
9 894
442 450
74 283
213 362
374 531
803 878
370 387
242 495
748 943
489 636
404 423
350 393
794 801
313 258
885 934
999 12
529 548
950 953
723 959
380 675
783 805
314 364
207 221
357 591
830 896
829 978
827 538
495 523
215 233
111 120
396 720
820 927
917 303
648 797
833 21
886 904
744 839
43 71
726 739
219 238
895 912
637 802
704 409
282 284
186 423
826 828
352 372
451 482
611 817
776 784
310 431
929 951
271 890
229 232
140 167
69 91
307 337
466 109
214 360
959 979
551 560
43 80
608 633
231 243
768 783
326 550
703 716
739 756
971 141
726 727
784 806
927 933
945 86
464 470
441 472
597 610
816 776
178 206
160 165
504 521
678 746
287 310
573 599
361 300
872 667
515 531
981 769
682 701
52 257
24 92
668 797
889 890
355 564
717 927
232 329
670 700
387 416
224 337
151 182
905 910
92 121
982 172
398 414
888 81
756 781
72 267
608 32
631 696
723 37
401 800
354 370
267 288
345 353
538 757
832 848
497 517
332 951
875 896
204 221
33 304
159 175
0 7
845 112
79 903
316 467
582 563
733 748
586 168
504 508
115 408
393 547
351 358
38 154
483 726
258 279
997 6
469 646
365 616
851 875
998 25
868 882
845 983
956 979
909 924
500 518
835 838
902 926
154 157
394 413
845 856
540 543
182 208
649 771
317 653
64 949
298 478
258 259
185 307
404 177
136 147
150 357
541 558
266 369
175 316
440 649
302 323
256 338
643 748
988 15
875 97
429 90
195 358
735 845
322 535
3 25
141 213
478 627
901 911
753 341
331 351
599 732
91 256
37 105
409 423
4 5
714 743
924 421
25 48
26 279
412 708
822 849
310 341
967 984
174 194
212 219
381 395
79 100
41 64
794 815
788 932
157 2
117 120
252 272
179 239
697 951
229 246
757 776
471 483
400 124
227 248
94 124
963 971
524 584
187 199
79 88
687 882
103 296
973 184
687 695
688 700
299 321
842 860
10 29
996 10
236 858
978 990
44 46
502 877
485 664
840 851
388 443
117 49
842 947
272 273
666 895
717 826
626 640
566 577
502 529
35 589
589 294
371 697
62 93
133 166
151 155
386 463
223 243
310 859
318 530
643 644
614 703
797 807
523 533
839 147
701 725
870 892
454 464
19 95
503 529
855 875
585 658
160 163
939 953
119 352
620 707
471 475
280 406
100 109
503 532
659 672
604 618
970 994
493 501
453 968
855 884
890 892
672 348
932 956
324 335
778 797
180 260
650 641
492 516
785 811
489 916
234 257
59 80
490 679
685 712
305 531
319 348
547 572
402 432
729 982
984 21
753 754
684 691
105 126
851 44
247 277
345 346
863 5
130 150
450 469
8 32
793 824
69 636
978 575
639 736
589 609
225 241
627 787
819 834
402 417
501 503
949 349
671 686
546 574
720 743
273 291
97 117
127 131
420 439
80 781
417 482
399 419
865 16
206 228
937 947
75 42
421 394
977 196
127 701
413 432
806 813
476 497
539 798
139 368
666 765
293 294
640 666
834 878
114 23
254 283
29 848
972 2
191 221
396 280
168 176
362 372
504 737
781 714
535 551
424 439
544 979
267 446
486 523
539 577
458 482
260 271
167 187
7 102
226 235
479 483
650 677
34 0
533 606
738 755
639 746
511 793
989 25
578 796
940 173
798 39
277 130
575 582
40 69
492 590
103 127
61 80
287 291
502 621
563 993
509 44
617 643
214 234
312 316
69 207
874 905
449 457
218 336
864 881
804 819
276 288
362 365
396 403
745 749
169 189
918 938
194 207
743 746
895 924
244 260
193 218
606 624
812 840
338 352
46 96
361 334
413 601
423 552
974 145
232 263
158 188
573 597
521 631
682 994
884 947
474 512
606 637
727 753
118 124
1 4
736 944
787 458
700 14
772 797
774 782
739 470
100 128
123 197
597 818
336 516
618 625
323 352
226 248
619 637
169 187
342 352
273 292
520 523
292 378
455 625
136 143
668 771
41 817
155 496
97 110
217 274
144 157
404 414
175 200
499 562
616 47
307 331
618 631
108 244
582 611
929 985
959 763
864 349
745 762
986 127
387 361
484 583
260 774
235 248
121 316
317 364
303 313
397 594
113 284
887 894
692 713
862 889
170 278
905 927
14 39
631 652
702 733
322 324
849 863
290 316
486 598
101 118
47 191
709 903
520 533
659 886
887 141
962 802
930 954
714 723
437 531
425 430
5 670
372 379
987 190
325 476
427 443
164 191
94 618
652 665
103 385
563 685
777 340
940 963
413 426
126 133
52 80
567 592
303 330
753 444
528 556
930 947
343 368
530 729
204 217
701 614
626 641
20 88
193 429
503 633
994 20
212 232
840 841
952 967
107 113
374 539
353 478
475 864
973 61
687 252
994 372
557 577
689 719
446 464
790 884
937 43
210 227
9 29
337 396
419 439
206 301
394 421
476 485
16 80
952 85
433 452
410 412
18 19
944 972
961 986
606 688
860 975
228 239
724 889
592 307
118 147
790 960
760 778
115 120
1 828
368 387
375 628
292 297
331 386
180 188
378 400
138 151
809 830
435 461
107 980
468 493
704 732
421 441
145 162
88 764
230 235
981 142
365 218
501 31
435 441
56 76
778 254
30 36
683 694
348 513
2 20
68 264
896 297
120 150
183 203
420 540
749 359
253 580
285 872
909 922
801 820
523 540
88 84
255 374
73 526
92 112
266 475
983 10
731 825
829 853
668 678
425 52
453 457
96 201
440 469
895 947
755 324
13 33
895 681
50 65
484 513
346 347
953 542
578 750
477 480
939 949
656 681
328 363
417 420
351 176
491 788
49 253
612 534
985 5
236 260
207 209
536 777
578 904
36 162
532 327
674 929
825 855
13 880
549 581
190 205
784 811
579 603
976 178
31 40
190 195
164 191
412 420
18 36
795 816
404 426
25 49
241 273
32 44
30 33
304 9
45 97
657 844
732 733
411 437
350 353
696 698
470 565
498 521
660 583
878 883
754 763
793 1
883 954
418 422
104 107
905 929
430 457
148 150
678 706
266 771
738 842
445 463
211 290
665 256
534 662
870 81
350 130
859 906
470 486
634 662
340 349
537 542
509 451
474 642
81 183
585 614
567 592
401 410
790 657
170 176
728 951
305 308
683 726
791 978
135 165
131 149
500 501
277 288
560 667
358 326
138 336
359 525
945 891
882 888
713 714
91 797
54 63
282 309
199 747
852 97
350 371
785 81
356 812
904 111
940 37
762 775
714 406
246 24
474 485
750 767
721 516
434 2
639 648
363 506
448 459
978 9
733 233
535 566
265 278
836 854
245 273
172 188
871 888
981 993
973 48
128 278
693 758
235 441
893 934
928 935
430 456
419 450
857 866
958 88
62 86
841 896
746 52
947 49
292 109
950 125
11 87
370 391
972 126
818 358
695 328
541 887
868 876
989 305
714 745
31 61
913 938
936 497
807 818
247 277
525 534
669 687
743 759
346 352
175 206
384 565
95 106
920 348
91 98
336 538
488 517
516 539
450 471
653 772
297 323
773 797
322 326
530 713
542 872
707 736
190 832
462 472
260 263
29 34
220 399
897 903
136 145
338 368
933 946
736 752
885 907
221 347
129 186
207 233
205 207
634 658
328 330
774 787
241 605
732 656
533 542
135 160
800 817
575 643
958 961
295 465
128 945
262 286
916 944
573 584
203 209
225 691
69 753
1 187
466 682
536 547
252 190
798 483
926 127
935 958
542 548
212 218
872 986
632 805
20 147
973 498
538 545
295 307
954 107
818 889
865 896
153 176
831 0
385 386
798 14
499 667
902 972
660 684
26 31
772 863
75 97
151 995
20 29
219 248
253 260
2 12
37 119
634 831
771 800
209 232
861 865
873 943
245 259
264 585
865 573
420 436
713 728
947 964
814 820
483 485
979 0
531 638
559 560
568 2
899 924
988 224
459 602
112 130
710 738
737 740
99 110
400 416
711 659
423 202
473 493
137 153
549 139
739 842
130 194
415 456
797 574
53 66
449 473
833 973
832 869
949 976
104 239
128 342
160 179
997 148
704 725
248 255
922 189
834 865
613 701
268 271
408 342
333 605
873 903
385 533
762 45
304 161
491 512
620 803
112 505
555 84
475 476
406 422
464 475
654 9
624 671
337 538
278 525
890 914
767 793
341 212
906 444
157 185
926 937
834 837
291 314
1 5
249 278
689 717
640 844
627 711
281 287
752 762
960 974
782 17
132 155
367 387
10 870
68 95
294 306
849 36
644 866
663 774
289 267
792 4
944 77
590 774
472 670
662 674
16 26
390 420
223 228
579 799
71 806
116 275
733 697
671 718
86 90
481 503
796 802
417 426
741 745
135 151
269 170
38 51
167 181
70 44
901 964
707 733
767 795
705 721
906 914
359 371
886 39
639 793
259 285
47 276
485 625
412 414
146 151
143 501
16 36
961 978
365 439
529 545
83 107
662 945
928 953
212 677
215 909
106 128
294 324
946 972
943 664
39 70
583 455
298 307
946 961
756 770
521 525
787 82
196 222
378 382
533 561
865 878
345 410
554 562
57 300
801 27
975 2
233 381
291 79
242 669
218 323
515 528
862 898
860 904
803 902
740 753
847 866
599 499
192 360
126 323
966 980
144 164
289 297
584 252
236 259
311 565
924 487
807 810
698 310
290 202
250 885
530 439
217 245
362 385
444 377
441 464
314 329
184 387
89 117
768 838
192 255
184 352
470 548
866 868
956 970
596 622
512 529
308 748
474 501
266 708
615 832
450 95
563 952
237 285
735 122
861 878
360 371
861 961
418 436
970 754
427 441
910 920
4 13
198 454
390 491
828 831
737 757
824 2
898 140
129 726
349 144
766 806
755 760
701 729
286 294
744 817
806 37
230 256
931 59
189 207
695 697
825 854
845 888
525 235
894 908
585 602
327 715
226 254
753 763
387 592
935 267
593 605
691 584
133 145
698 755
303 712
740 750
19 49
742 756
948 159
658 829
358 362
435 486
782 993
102 118
48 71
241 272
673 682
333 469
724 885
786 875
67 629
848 856
94 111
789 806
447 461
826 837
631 655
539 555
908 131
463 633
542 548
5 160
990 6
909 967
934 949
494 717
493 495
355 390
489 641
719 725
683 807
801 10
682 685
441 470
101 254
126 695
422 107
676 878
899 143
915 939
415 219
814 825
866 878
174 188
190 669
488 505
373 381
967 17
624 222
681 576
694 704
157 159
192 320
280 287
584 705
887 906
140 969
566 594
789 889
675 918
306 329
438 457
23 30
79 95
333 423
914 11
856 712
152 218
389 237
884 904
495 499
397 398
609 146
290 285
622 784
836 854
906 28
628 810
783 802
791 806
461 479
228 248
380 398
737 971
977 111
938 988
859 881
173 367
39 61
664 927
756 775
853 886
912 956
428 432
458 459
775 797
376 379
682 903
339 861
889 903
129 9
81 216
302 371
439 531
551 573
661 684
119 278
203 234
784 880
522 734
861 430
426 50
382 379
679 705
335 526
635 655
684 825
308 752
133 138
460 698
689 695
488 509
861 860
721 751
74 103
221 240
788 808
167 171
630 952
618 222
431 616
572 584
878 897
646 895
15 449
528 540
816 852
769 850
478 494
559 598
457 489
259 275
629 774
109 120
773 372
976 7
875 110
823 553
433 589
931 935
165 191
37 39
527 311
802 803
434 472
493 496
646 666
593 623
124 299
416 454
854 889
343 349
780 933
284 386
718 799
376 468
484 692
98 43
183 196
118 125
18 86
680 691
537 320
661 836
700 703
514 515
632 914
856 885
439 809
261 274
562 586
89 91
564 575
356 381
783 788
38 62
120 138
279 365
25 62
421 552
642 377
513 724
410 432
829 542
903 39
767 789
56 81
715 856
460 478
658 669
911 673
297 325
577 638
329 622
901 6
812 988
828 748
192 14
546 555
667 695
948 976
134 825
281 19
668 711
923 942
734 805
974 0
997 125
763 784
601 665
399 406
152 180
40 969
705 707
623 111
505 757
625 646
139 156
533 545
986 988
166 181
940 68
306 334
163 298
857 858
311 335
696 699
625 650
764 767
721 732
87 88
442 555
892 739
163 191
924 953
289 958
586 595
792 345
468 34
779 804
977 236
293 190
855 35
773 833
232 266
832 848
147 171
847 852
274 280
369 941
71 869
12 348
645 773
660 589
245 264
749 759
483 452
478 728
247 424
364 76
937 952
61 234
197 368
399 605
155 179
758 319
286 326
90 822
641 646
24 225
174 202
464 484
473 645
634 646
508 579
625 631
117 141
540 240
582 593
360 414
531 963
276 306
39 274
316 443
274 371
784 804
568 592
299 301
854 442
83 94
264 277
987 10
314 337
845 856
479 450
972 993
792 803
378 359
275 486
505 522
202 217
685 871
442 446
560 737
698 397
805 812
850 781
610 618
308 327
261 797
93 117
690 694
251 278
296 782
84 117
178 206
58 298
348 28
414 422
196 782
257 774
692 175
188 339
584 807
202 226
741 750
329 583
931 937
855 901
279 931
532 555
489 520
110 112
334 404
684 858
289 605
705 734
130 144
0 17
943 134
740 767
265 7
182 187
75 99
941 971
896 121
979 981
454 463
525 528
825 838
244 273
986 12
409 423
110 116
662 682
317 569
184 204
970 976
338 532
500 567
142 288
715 720
321 349
87 108
233 495
827 856
846 964
918 144
771 350
400 413
48 310
643 756
953 895
781 801
560 766
282 287
717 747
747 750
283 285
934 427
881 893
281 282
674 199
808 832
929 949
189 424
291 320
222 228
745 437
68 90
402 426
510 690
742 759
725 208
490 499
366 354
611 644
724 829
320 189
340 556
406 419
224 235
962 91
340 518
651 670
600 614
307 328
352 530
208 799
403 867
748 764
436 464
902 911
313 908
507 522
652 870
958 45
886 889
92 181
305 321
863 41
620 708
595 37
60 83
42 72
204 940
392 384
628 526
497 683
763 977
64 348
251 262
635 636
123 135
497 506
44 452
632 302
376 385
452 476
583 612
125 332
558 332
237 268
394 404
732 738
473 486
249 286
577 591
375 404
249 270
787 813
602 609
263 405
223 804
900 902
41 493
553 563
852 862
594 790
564 590
153 270
966 993
642 823
40 606
326 34
960 971
206 211
2 17
364 370
575 686
824 855
933 947
427 450
132 314
176 184
618 625
228 391
618 744
543 552
716 872
370 372
108 118
347 354
919 170
377 510
677 722
80 18
547 567
404 405
112 264
808 835
465 470
362 393
862 873
846 252
357 377
722 954
607 617
941 944
461 706
224 254
821 834
164 882
487 488
425 454
964 990
266 283
761 790
476 489
907 751
541 65
879 966
528 674
805 507
285 299
754 767
810 826
995 119
844 867
672 682
508 417
479 494
47 53
890 897
336 634
536 566
956 973
439 467
666 904
15 101
288 518
483 486
493 501
144 368
507 234
96 379
331 333
689 694
951 128
448 967
170 618
581 592
976 24
615 631
486 511
41 425
623 664
510 208
522 622
983 45
349 374
611 158
758 765
368 398
148 425
246 251
613 636
411 432
882 17
122 271
440 457
678 690
820 799
811 818
931 277
386 392
520 549
426 449
438 447
431 491
738 487
445 451
596 765
908 36
300 330
663 777
712 722
508 528
167 379
794 800
492 592
510 867
592 607
789 792
859 885
401 423
880 893
678 698
695 863
543 553
24 53
231 251
645 372
688 940
687 754
899 816
257 275
479 683
844 871
795 821
858 883
73 224
803 823
605 608
482 489
879 116
163 417
383 401
114 19
144 785
910 127
677 704
312 313
467 491
662 683
204 735
883 876
4 892
968 142
720 786
136 162
519 649
776 804
615 638
422 829
433 452
214 632
356 385
445 11
71 675
676 687
708 726
356 412
737 756
512 620
294 499
900 913
373 430
655 878
46 185
330 574
26 61
425 432
398 401
78 147
734 984
382 987
753 765
362 380
294 312
274 427
759 767
461 522
690 693
446 457
